Parti,Nombre de sièges,Nombre de voix,province,date,election
PSC/CVP,14.0,335027,Anvers,1965,chambre-des-représentants
BSP/PSB,10.0,233844,Anvers,1965,chambre-des-représentants
PVV/PLP,5.0,113537,Anvers,1965,chambre-des-représentants
Volksunie,4.0,108686,Anvers,1965,chambre-des-représentants
Communisten,,21730,Anvers,1965,chambre-des-représentants
Afzonderlijk,,486,Anvers,1965,chambre-des-représentants
Nat Partij Zelfstandigen,,1949,Anvers,1965,chambre-des-représentants
De Socialist,,14937,Anvers,1965,chambre-des-représentants
KAGANOVEMUS,,890,Anvers,1965,chambre-des-représentants
Parti Communiste Wallon,,1838,Brabant,1965,chambre-des-représentants
Union Travailliste Indép,,2902,Brabant,1965,chambre-des-représentants
Parti National,,1394,Brabant,1965,chambre-des-représentants
PSC/CVP,13.0,302330,Brabant,1965,chambre-des-représentants
BSP/PSB,13.0,307735,Brabant,1965,chambre-des-représentants
PVV/PLP,15.0,351066,Brabant,1965,chambre-des-représentants
KPB/PCB,1.0,41430,Brabant,1965,chambre-des-représentants
Volksunie,1.0,42660,Brabant,1965,chambre-des-représentants
FDF,3.0,68966,Brabant,1965,chambre-des-représentants
Parti Catholique/Katholi,,14007,Brabant,1965,chambre-des-représentants
PCB/BKP,,10590,Brabant,1965,chambre-des-représentants
PSI/OSP,,1507,Brabant,1965,chambre-des-représentants
Vlaamse Democraten,,7609,Brabant,1965,chambre-des-représentants
Union Francophone,,3776,Brabant,1965,chambre-des-représentants
Parti Travailliste belge,,2237,Brabant,1965,chambre-des-représentants
Protection Animaux,,1168,Brabant,1965,chambre-des-représentants
Front Démocratique Wallo,,5709,Brabant,1965,chambre-des-représentants
PSC/CVP,11.0,276300,Flandre occidentale,1965,chambre-des-représentants
BSP/PSB,6.0,141588,Flandre occidentale,1965,chambre-des-représentants
PVV/PLP,3.0,72923,Flandre occidentale,1965,chambre-des-représentants
Volksunie,3.0,72942,Flandre occidentale,1965,chambre-des-représentants
Vlaamse Democraten,,114,Flandre occidentale,1965,chambre-des-représentants
Communisten,,6012,Flandre occidentale,1965,chambre-des-représentants
Vlaamse Volkspartij,,13451,Flandre occidentale,1965,chambre-des-représentants
Unie der Zelfstandigen,,1014,Flandre occidentale,1965,chambre-des-représentants
Afzonderlijk,,4276,Flandre occidentale,1965,chambre-des-représentants
PSC/CVP,13.0,320581,Flandre orientale,1965,chambre-des-représentants
BSP/PSB,7.0,182861,Flandre orientale,1965,chambre-des-représentants
PVV/PLP,6.0,145009,Flandre orientale,1965,chambre-des-représentants
Volksunie,4.0,98119,Flandre orientale,1965,chambre-des-représentants
Communisten,,13932,Flandre orientale,1965,chambre-des-représentants
Front Wallon,1.0,24245,Hainaut,1965,chambre-des-représentants
Parti Communiste Wallon,,8375,Hainaut,1965,chambre-des-représentants
PSI,,7941,Hainaut,1965,chambre-des-représentants
Rassemblement Indépendan,,2213,Hainaut,1965,chambre-des-représentants
Union Travailliste Indép,,2252,Hainaut,1965,chambre-des-représentants
Parti National,,495,Hainaut,1965,chambre-des-représentants
Communistes trotsky,,385,Hainaut,1965,chambre-des-représentants
PSC/CVP,6.0,138380,Hainaut,1965,chambre-des-représentants
BSP/PSB,13.0,274301,Hainaut,1965,chambre-des-représentants
PVV/PLP,8.0,164284,Hainaut,1965,chambre-des-représentants
KPB/PCB,3.0,78828,Hainaut,1965,chambre-des-représentants
Parti Communiste Wallon,,3108,Liège,1965,chambre-des-représentants
PSC/CVP,5.0,128595,Liège,1965,chambre-des-représentants
BSP/PSB,9.0,193415,Liège,1965,chambre-des-représentants
PVV/PLP,6.0,142091,Liège,1965,chambre-des-représentants
KPB/PCB,2.0,56226,Liège,1965,chambre-des-représentants
Protection Animaux,,1375,Liège,1965,chambre-des-représentants
Front Wallon des Travail,1.0,23582,Liège,1965,chambre-des-représentants
Classes Moyennes Indépen,,958,Liège,1965,chambre-des-représentants
Union Nouv Résistance,,309,Liège,1965,chambre-des-représentants
PSC/CVP,9.0,161210,Limbourg,1965,chambre-des-représentants
BSP/PSB,2.0,42369,Limbourg,1965,chambre-des-représentants
PVV/PLP,2.0,46621,Limbourg,1965,chambre-des-représentants
Volksunie,,24453,Limbourg,1965,chambre-des-représentants
Vlaamse Democraten,,260,Limbourg,1965,chambre-des-représentants
Nat Partij Zelfstandigen,,1140,Limbourg,1965,chambre-des-représentants
Retour à Liège,,1552,Limbourg,1965,chambre-des-représentants
PSC/CVP,3.0,53689,Luxembourg,1965,chambre-des-représentants
BSP/PSB,1.0,27088,Luxembourg,1965,chambre-des-représentants
PVV/PLP,1.0,34589,Luxembourg,1965,chambre-des-représentants
Isolé,,493,Luxembourg,1965,chambre-des-représentants
Union Travailliste Indép,,3526,Namur,1965,chambre-des-représentants
PSC/CVP,3.0,69099,Namur,1965,chambre-des-représentants
BSP/PSB,3.0,62302,Namur,1965,chambre-des-représentants
PVV/PLP,2.0,49961,Namur,1965,chambre-des-représentants
KPB/PCB,,18544,Namur,1965,chambre-des-représentants
