Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,10095,Aarschot,1978,conseils-provinciaux
BSP,,5060,Aarschot,1978,conseils-provinciaux
PVV,,6225,Aarschot,1978,conseils-provinciaux
VU,,1989,Aarschot,1978,conseils-provinciaux
VLAAMS BLOK,,355,Aarschot,1978,conseils-provinciaux
LSDP,,124,Aarschot,1978,conseils-provinciaux
KPB/PCB,,576,Aarschot,1978,conseils-provinciaux
AMADA,,204,Aarschot,1978,conseils-provinciaux
CVP,,24989,Alost,1978,conseils-provinciaux
BSP,,14809,Alost,1978,conseils-provinciaux
PVV,,15649,Alost,1978,conseils-provinciaux
VU,,10782,Alost,1978,conseils-provinciaux
VLAAMS BLOK,,2974,Alost,1978,conseils-provinciaux
KPB,,2618,Alost,1978,conseils-provinciaux
PSC,,4499,Andenne,1978,conseils-provinciaux
PSB,,7828,Andenne,1978,conseils-provinciaux
PRLW,,2027,Andenne,1978,conseils-provinciaux
RW,,1403,Andenne,1978,conseils-provinciaux
UDRT,,204,Andenne,1978,conseils-provinciaux
PC,,478,Andenne,1978,conseils-provinciaux
CVP,,12644,Anderlecht,1978,conseils-provinciaux
BSP,,3656,Anderlecht,1978,conseils-provinciaux
PVV,,4427,Anderlecht,1978,conseils-provinciaux
VU,,5058,Anderlecht,1978,conseils-provinciaux
VLAAMS BLOK,,2059,Anderlecht,1978,conseils-provinciaux
PSC,,4500,Anderlecht,1978,conseils-provinciaux
PSB,,20352,Anderlecht,1978,conseils-provinciaux
PL,,5905,Anderlecht,1978,conseils-provinciaux
FDF,,21467,Anderlecht,1978,conseils-provinciaux
KPB/PCB,,2752,Anderlecht,1978,conseils-provinciaux
AMADA,,617,Anderlecht,1978,conseils-provinciaux
UDRT-RAD,,1971,Anderlecht,1978,conseils-provinciaux
CVP,,45587,Anvers,1978,conseils-provinciaux
BSP,,46608,Anvers,1978,conseils-provinciaux
PVV,,21468,Anvers,1978,conseils-provinciaux
AGALEV,,1949,Anvers,1978,conseils-provinciaux
VU,,14486,Anvers,1978,conseils-provinciaux
VLAAMS BLOK,,5464,Anvers,1978,conseils-provinciaux
KP,,6220,Anvers,1978,conseils-provinciaux
AMADA,,5389,Anvers,1978,conseils-provinciaux
PVCM,,334,Anvers,1978,conseils-provinciaux
RAD,,1119,Anvers,1978,conseils-provinciaux
KAGANO,,474,Anvers,1978,conseils-provinciaux
BPP,,122,Anvers,1978,conseils-provinciaux
CVP,,11752,Arendonk,1978,conseils-provinciaux
BSP,,2897,Arendonk,1978,conseils-provinciaux
PVV,,1906,Arendonk,1978,conseils-provinciaux
VU,,2238,Arendonk,1978,conseils-provinciaux
KP,,168,Arendonk,1978,conseils-provinciaux
AMADA,,143,Arendonk,1978,conseils-provinciaux
CVP,,19475,Asse,1978,conseils-provinciaux
BSP,,6767,Asse,1978,conseils-provinciaux
PVV,,8553,Asse,1978,conseils-provinciaux
VU,,7307,Asse,1978,conseils-provinciaux
VLAAMS BLOK,,2037,Asse,1978,conseils-provinciaux
PSC,,447,Asse,1978,conseils-provinciaux
PSB,,405,Asse,1978,conseils-provinciaux
PL,,146,Asse,1978,conseils-provinciaux
PVCM,,47,Asse,1978,conseils-provinciaux
FDF,,421,Asse,1978,conseils-provinciaux
KPB/PCB,,701,Asse,1978,conseils-provinciaux
AMADA,,263,Asse,1978,conseils-provinciaux
CVP,,6713,Assenede,1978,conseils-provinciaux
BSP,,4443,Assenede,1978,conseils-provinciaux
PVV,,2360,Assenede,1978,conseils-provinciaux
VU,,1785,Assenede,1978,conseils-provinciaux
AMADA,,407,Assenede,1978,conseils-provinciaux
KPB,,229,Assenede,1978,conseils-provinciaux
PSC,,3470,Aubel,1978,conseils-provinciaux
PSB,,1140,Aubel,1978,conseils-provinciaux
PRLW,,781,Aubel,1978,conseils-provinciaux
RW,,265,Aubel,1978,conseils-provinciaux
PCB,,96,Aubel,1978,conseils-provinciaux
PDB,,69,Aubel,1978,conseils-provinciaux
CVP,,10079,Audenarde,1978,conseils-provinciaux
BSP,,3817,Audenarde,1978,conseils-provinciaux
PVV,,8982,Audenarde,1978,conseils-provinciaux
VU,,1642,Audenarde,1978,conseils-provinciaux
PSC,,4874,Aywaille,1978,conseils-provinciaux
PSB,,6391,Aywaille,1978,conseils-provinciaux
PRLW,,4884,Aywaille,1978,conseils-provinciaux
RW,,1681,Aywaille,1978,conseils-provinciaux
PCB,,1487,Aywaille,1978,conseils-provinciaux
PLW,,235,Aywaille,1978,conseils-provinciaux
UDRT,,301,Aywaille,1978,conseils-provinciaux
PSC,,6365,Bassenge,1978,conseils-provinciaux
PSB,,7641,Bassenge,1978,conseils-provinciaux
PRLW,,3444,Bassenge,1978,conseils-provinciaux
RW,,1801,Bassenge,1978,conseils-provinciaux
PCB,,1100,Bassenge,1978,conseils-provinciaux
CVP,,28542,Berchem,1978,conseils-provinciaux
BSP,,13051,Berchem,1978,conseils-provinciaux
PVV,,11906,Berchem,1978,conseils-provinciaux
AGALEV,,1305,Berchem,1978,conseils-provinciaux
VU,,9407,Berchem,1978,conseils-provinciaux
VLAAMS BLOK,,3593,Berchem,1978,conseils-provinciaux
KP,,1989,Berchem,1978,conseils-provinciaux
AMADA,,1524,Berchem,1978,conseils-provinciaux
PVCM,,208,Berchem,1978,conseils-provinciaux
RAD,,572,Berchem,1978,conseils-provinciaux
KAGANO,,272,Berchem,1978,conseils-provinciaux
CVP,,21831,Beringen,1978,conseils-provinciaux
BSP,,11543,Beringen,1978,conseils-provinciaux
PVV,,7293,Beringen,1978,conseils-provinciaux
VU,,6259,Beringen,1978,conseils-provinciaux
AMADA,,784,Beringen,1978,conseils-provinciaux
CVP,,12142,Beveren,1978,conseils-provinciaux
BSP,,3304,Beveren,1978,conseils-provinciaux
PVV,,2194,Beveren,1978,conseils-provinciaux
VU,,4494,Beveren,1978,conseils-provinciaux
VLAAMS BLOK,,557,Beveren,1978,conseils-provinciaux
AMADA,,337,Beveren,1978,conseils-provinciaux
KPB,,378,Beveren,1978,conseils-provinciaux
CVP,,9218,Bilzen,1978,conseils-provinciaux
BSP,,2881,Bilzen,1978,conseils-provinciaux
PVV,,1966,Bilzen,1978,conseils-provinciaux
VU,,4869,Bilzen,1978,conseils-provinciaux
CVP,,14163,Boom,1978,conseils-provinciaux
