Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
CVP,7.0,50701,Alost,1968,conseils-provinciaux
BSP,5.0,38958,Alost,1968,conseils-provinciaux
PVV,4.0,31718,Alost,1968,conseils-provinciaux
VU,3.0,27550,Alost,1968,conseils-provinciaux
Communist,,3684,Alost,1968,conseils-provinciaux
CVP,16.0,145182,Anvers,1968,conseils-provinciaux
BSP,19.0,166458,Anvers,1968,conseils-provinciaux
PVV,7.0,69654,Anvers,1968,conseils-provinciaux
VU,12.0,107354,Anvers,1968,conseils-provinciaux
Communist,1.0,16504,Anvers,1968,conseils-provinciaux
PROGRESISTEN,,261,Anvers,1968,conseils-provinciaux
KAGANO,,1921,Anvers,1968,conseils-provinciaux
PSB,3.0,7612,Arlon,1968,conseils-provinciaux
PSC,5.0,9541,Arlon,1968,conseils-provinciaux
PLP,3.0,6952,Arlon,1968,conseils-provinciaux
RW,,2218,Ath,1968,conseils-provinciaux
PSB,2.0,17167,Ath,1968,conseils-provinciaux
PCB,,2476,Ath,1968,conseils-provinciaux
PSC,1.0,7838,Ath,1968,conseils-provinciaux
PLP,2.0,13898,Ath,1968,conseils-provinciaux
CVP,4.0,26185,Audenarde,1968,conseils-provinciaux
BSP,2.0,17317,Audenarde,1968,conseils-provinciaux
PVV,2.0,18362,Audenarde,1968,conseils-provinciaux
VU,,5677,Audenarde,1968,conseils-provinciaux
Communist,,525,Audenarde,1968,conseils-provinciaux
PSB,1.0,3176,Bastogne,1968,conseils-provinciaux
PSC,5.0,9389,Bastogne,1968,conseils-provinciaux
PLP,3.0,6996,Bastogne,1968,conseils-provinciaux
CVP,8.0,50692,Bruges,1968,conseils-provinciaux
BSP,5.0,36670,Bruges,1968,conseils-provinciaux
PVV,2.0,17893,Bruges,1968,conseils-provinciaux
VU,3.0,21947,Bruges,1968,conseils-provinciaux
FDF-RW,12.0,145694,Bruxelles,1968,conseils-provinciaux
Volksunie,5.0,62237,Bruxelles,1968,conseils-provinciaux
PSB,12.0,149164,Bruxelles,1968,conseils-provinciaux
COMMUNIST MOSCOU,,22010,Bruxelles,1968,conseils-provinciaux
VDB,16.0,196176,Bruxelles,1968,conseils-provinciaux
PLP-PVV,18.0,215246,Bruxelles,1968,conseils-provinciaux
COMMUNIST PEKING,,1970,Bruxelles,1968,conseils-provinciaux
BSP,2.0,33231,Bruxelles,1968,conseils-provinciaux
PSI SOP,,1181,Bruxelles,1968,conseils-provinciaux
RW,2.0,17599,Charleroi,1968,conseils-provinciaux
PSB,17.0,105709,Charleroi,1968,conseils-provinciaux
PCB,,19048,Charleroi,1968,conseils-provinciaux
PSC,5.0,33136,Charleroi,1968,conseils-provinciaux
PLP,8.0,51595,Charleroi,1968,conseils-provinciaux
PWT,,1331,Charleroi,1968,conseils-provinciaux
CVP,10.0,68927,Courtrai,1968,conseils-provinciaux
BSP,6.0,40982,Courtrai,1968,conseils-provinciaux
PVV,2.0,14613,Courtrai,1968,conseils-provinciaux
VU,2.0,20119,Courtrai,1968,conseils-provinciaux
Communist,,1473,Courtrai,1968,conseils-provinciaux
RW,1.0,5574,Dinant,1968,conseils-provinciaux
PSB,3.0,10119,Dinant,1968,conseils-provinciaux
PSC,5.0,15850,Dinant,1968,conseils-provinciaux
PLP,5.0,14832,Dinant,1968,conseils-provinciaux
CVP,2.0,10058,Dixsmude,1968,conseils-provinciaux
BSP,1.0,5503,Dixsmude,1968,conseils-provinciaux
PVV,,3884,Dixsmude,1968,conseils-provinciaux
VU,1.0,7020,Dixsmude,1968,conseils-provinciaux
CVP,3.0,21574,Eeklo,1968,conseils-provinciaux
BSP,1.0,10121,Eeklo,1968,conseils-provinciaux
PVV,1.0,8434,Eeklo,1968,conseils-provinciaux
VU,1.0,6167,Eeklo,1968,conseils-provinciaux
Communist,,450,Eeklo,1968,conseils-provinciaux
CVP,2.0,9606,Furnes,1968,conseils-provinciaux
BSP,1.0,5199,Furnes,1968,conseils-provinciaux
PVV,1.0,6572,Furnes,1968,conseils-provinciaux
VU,,4209,Furnes,1968,conseils-provinciaux
CVP,12.0,98676,Gand,1968,conseils-provinciaux
BSP,8.0,66338,Gand,1968,conseils-provinciaux
PVV,6.0,50045,Gand,1968,conseils-provinciaux
VU,6.0,50197,Gand,1968,conseils-provinciaux
Communist,,4747,Gand,1968,conseils-provinciaux
ANDERE,,508,Gand,1968,conseils-provinciaux
CVP,16.0,64230,Hasselt,1968,conseils-provinciaux
BSP,7.0,27687,Hasselt,1968,conseils-provinciaux
PVV,5.0,22016,Hasselt,1968,conseils-provinciaux
VU,6.0,23199,Hasselt,1968,conseils-provinciaux
Retour à Liège,,2316,Hasselt,1968,conseils-provinciaux
RW,,3513,Huy,1968,conseils-provinciaux
PSB,4.0,22192,Huy,1968,conseils-provinciaux
PCB,,4726,Huy,1968,conseils-provinciaux
PSC,2.0,10218,Huy,1968,conseils-provinciaux
PLP,2.0,12507,Huy,1968,conseils-provinciaux
RW,5.0,32649,Liège,1968,conseils-provinciaux
PSB,21.0,121130,Liège,1968,conseils-provinciaux
PCB,5.0,32260,Liège,1968,conseils-provinciaux
PSC,8.0,51256,Liège,1968,conseils-provinciaux
PLP,14.0,84775,Liège,1968,conseils-provinciaux
PWT,,596,Liège,1968,conseils-provinciaux
PVB,,361,Liège,1968,conseils-provinciaux
Volksunie,2.0,23744,Louvain,1968,conseils-provinciaux
COMMUNIST MOSCOU,,2551,Louvain,1968,conseils-provinciaux
PSC/CVP,6.0,70937,Louvain,1968,conseils-provinciaux
PLP-PVV,4.0,54439,Louvain,1968,conseils-provinciaux
BSP,4.0,58165,Louvain,1968,conseils-provinciaux
AUTRE,,1401,Louvain,1968,conseils-provinciaux
CVP,12.0,39856,Maaseik,1968,conseils-provinciaux
BSP,2.0,9019,Maaseik,1968,conseils-provinciaux
PVV,,7242,Maaseik,1968,conseils-provinciaux
VU,3.0,11058,Maaseik,1968,conseils-provinciaux
CVP,7.0,64126,Malines,1968,conseils-provinciaux
BSP,5.0,48800,Malines,1968,conseils-provinciaux
PVV,2.0,21056,Malines,1968,conseils-provinciaux
VU,3.0,25480,Malines,1968,conseils-provinciaux
Communist,,1184,Malines,1968,conseils-provinciaux
PSB,2.0,4947,Marche-en-Famenne,1968,conseils-provinciaux
PSC,4.0,10509,Marche-en-Famenne,1968,conseils-provinciaux
PLP,3.0,6655,Marche-en-Famenne,1968,conseils-provinciaux
RW,,7907,Mons,1968,conseils-provinciaux
PSB,9.0,57294,Mons,1968,conseils-provinciaux
PCB,2.0,17523,Mons,1968,conseils-provinciaux
PSC,3.0,22019,Mons,1968,conseils-provinciaux
PLP,4.0,30506,Mons,1968,conseils-provinciaux
RW,,1610,Mouscron,1968,conseils-provinciaux
PSB,2.0,12291,Mouscron,1968,conseils-provinciaux
PCB,,2127,Mouscron,1968,conseils-provinciaux
PSC,2.0,14372,Mouscron,1968,conseils-provinciaux
PLP,1.0,7572,Mouscron,1968,conseils-provinciaux
PWT,,315,Mouscron,1968,conseils-provinciaux
RW,5.0,17264,Namur,1968,conseils-provinciaux
PSB,12.0,39179,Namur,1968,conseils-provinciaux
PCB,,3979,Namur,1968,conseils-provinciaux
PSC,10.0,33424,Namur,1968,conseils-provinciaux
PLP,10.0,32286,Namur,1968,conseils-provinciaux
AUTRE,,784,Namur,1968,conseils-provinciaux
PSB,2.0,5129,Neufchâteau,1968,conseils-provinciaux
PSC,6.0,15177,Neufchâteau,1968,conseils-provinciaux
PLP,4.0,8687,Neufchâteau,1968,conseils-provinciaux
FDF-RW,2.0,23293,Nivelles,1968,conseils-provinciaux
PSB,3.0,34902,Nivelles,1968,conseils-provinciaux
COMMUNIST MOSCOU,,5274,Nivelles,1968,conseils-provinciaux
PSC,1.0,19169,Nivelles,1968,conseils-provinciaux
PLP-PVV,3.0,40287,Nivelles,1968,conseils-provinciaux
COMMUNIST PEKING,,202,Nivelles,1968,conseils-provinciaux
CVP,3.0,21013,Ostende,1968,conseils-provinciaux
BSP,3.0,19545,Ostende,1968,conseils-provinciaux
PVV,2.0,15131,Ostende,1968,conseils-provinciaux
VU,2.0,12006,Ostende,1968,conseils-provinciaux
Communist,,1377,Ostende,1968,conseils-provinciaux
RW,,3147,Phillippeville,1968,conseils-provinciaux
PSB,3.0,8829,Phillippeville,1968,conseils-provinciaux
PSC,3.0,9841,Phillippeville,1968,conseils-provinciaux
PLP,3.0,9218,Phillippeville,1968,conseils-provinciaux
CVP,5.0,37862,Roeselare,1968,conseils-provinciaux
BSP,3.0,19257,Roeselare,1968,conseils-provinciaux
PVV,,4482,Roeselare,1968,conseils-provinciaux
VU,2.0,16682,Roeselare,1968,conseils-provinciaux
CVP,6.0,45332,Saint-Nicolas,1968,conseils-provinciaux
BSP,3.0,24962,Saint-Nicolas,1968,conseils-provinciaux
PVV,1.0,12293,Saint-Nicolas,1968,conseils-provinciaux
