Parti,Nombre de sièges,Nombre de voix,canton,date,election
RW,,723,Antoing,1968,conseils-provinciaux
PSB,,5755,Antoing,1968,conseils-provinciaux
PCB,,1925,Antoing,1968,conseils-provinciaux
PSC,,2592,Antoing,1968,conseils-provinciaux
PLP,,2291,Antoing,1968,conseils-provinciaux
CVP,,36367,Anvers,1968,conseils-provinciaux
BSP,,64642,Anvers,1968,conseils-provinciaux
PVV,,27579,Anvers,1968,conseils-provinciaux
VU,,31998,Anvers,1968,conseils-provinciaux
Communist,,7573,Anvers,1968,conseils-provinciaux
PROGRESISTEN,,261,Anvers,1968,conseils-provinciaux
KAGANO,,902,Anvers,1968,conseils-provinciaux
CVP,,9091,Arendonk,1968,conseils-provinciaux
BSP,,3012,Arendonk,1968,conseils-provinciaux
PVV,,557,Arendonk,1968,conseils-provinciaux
VU,,2666,Arendonk,1968,conseils-provinciaux
RW,,932,Ath,1968,conseils-provinciaux
PSB,,4759,Ath,1968,conseils-provinciaux
PCB,,638,Ath,1968,conseils-provinciaux
PSC,,1897,Ath,1968,conseils-provinciaux
PLP,,3093,Ath,1968,conseils-provinciaux
RW,,352,Beaumont,1968,conseils-provinciaux
PSB,,1462,Beaumont,1968,conseils-provinciaux
PCB,,161,Beaumont,1968,conseils-provinciaux
PSC,,874,Beaumont,1968,conseils-provinciaux
PLP,,1874,Beaumont,1968,conseils-provinciaux
BRIQUET,,1573,Beaumont,1968,conseils-provinciaux
CVP,,18145,Berchem,1968,conseils-provinciaux
BSP,,17259,Berchem,1968,conseils-provinciaux
PVV,,11856,Berchem,1968,conseils-provinciaux
VU,,17999,Berchem,1968,conseils-provinciaux
Communist,,1832,Berchem,1968,conseils-provinciaux
KAGANO,,349,Berchem,1968,conseils-provinciaux
CVP,,18780,Beringen,1968,conseils-provinciaux
BSP,,6633,Beringen,1968,conseils-provinciaux
PVV,,6698,Beringen,1968,conseils-provinciaux
VU,,4708,Beringen,1968,conseils-provinciaux
CVP,,9010,Bilzen,1968,conseils-provinciaux
BSP,,2097,Bilzen,1968,conseils-provinciaux
PVV,,1577,Bilzen,1968,conseils-provinciaux
VU,,3886,Bilzen,1968,conseils-provinciaux
RW,,3217,Binche,1968,conseils-provinciaux
PSB,,15382,Binche,1968,conseils-provinciaux
PCB,,3584,Binche,1968,conseils-provinciaux
PSC,,4748,Binche,1968,conseils-provinciaux
PLP,,7016,Binche,1968,conseils-provinciaux
PWT,,187,Binche,1968,conseils-provinciaux
BRIQUET,,477,Binche,1968,conseils-provinciaux
CVP,,10821,Boom,1968,conseils-provinciaux
BSP,,15304,Boom,1968,conseils-provinciaux
PVV,,3610,Boom,1968,conseils-provinciaux
VU,,2554,Boom,1968,conseils-provinciaux
Communist,,637,Boom,1968,conseils-provinciaux
CVP,,23577,Borgerhout,1968,conseils-provinciaux
BSP,,36012,Borgerhout,1968,conseils-provinciaux
PVV,,10249,Borgerhout,1968,conseils-provinciaux
VU,,23308,Borgerhout,1968,conseils-provinciaux
Communist,,3406,Borgerhout,1968,conseils-provinciaux
KAGANO,,670,Borgerhout,1968,conseils-provinciaux
RW,,1761,Boussu,1968,conseils-provinciaux
PSB,,16797,Boussu,1968,conseils-provinciaux
PCB,,5781,Boussu,1968,conseils-provinciaux
PSC,,5384,Boussu,1968,conseils-provinciaux
PLP,,5863,Boussu,1968,conseils-provinciaux
CVP,,15306,Brecht,1968,conseils-provinciaux
BSP,,4494,Brecht,1968,conseils-provinciaux
PVV,,1660,Brecht,1968,conseils-provinciaux
VU,,4373,Brecht,1968,conseils-provinciaux
Communist,,390,Brecht,1968,conseils-provinciaux
CVP,,8068,Bree,1968,conseils-provinciaux
BSP,,1029,Bree,1968,conseils-provinciaux
PVV,,1225,Bree,1968,conseils-provinciaux
VU,,2035,Bree,1968,conseils-provinciaux
RW,,307,Celles,1968,conseils-provinciaux
PSB,,2376,Celles,1968,conseils-provinciaux
PCB,,552,Celles,1968,conseils-provinciaux
PSC,,1841,Celles,1968,conseils-provinciaux
PLP,,2642,Celles,1968,conseils-provinciaux
RW,,2009,Châtelet,1968,conseils-provinciaux
PSB,,17411,Châtelet,1968,conseils-provinciaux
PCB,,2218,Châtelet,1968,conseils-provinciaux
PSC,,5783,Châtelet,1968,conseils-provinciaux
PLP,,5996,Châtelet,1968,conseils-provinciaux
PWT,,190,Châtelet,1968,conseils-provinciaux
RW,,6900,Charleroi,1968,conseils-provinciaux
PSB,,33698,Charleroi,1968,conseils-provinciaux
PCB,,5878,Charleroi,1968,conseils-provinciaux
PSC,,10174,Charleroi,1968,conseils-provinciaux
PLP,,19013,Charleroi,1968,conseils-provinciaux
PWT,,413,Charleroi,1968,conseils-provinciaux
RW,,414,Chièvres,1968,conseils-provinciaux
PSB,,3752,Chièvres,1968,conseils-provinciaux
PCB,,496,Chièvres,1968,conseils-provinciaux
PSC,,1374,Chièvres,1968,conseils-provinciaux
PLP,,2814,Chièvres,1968,conseils-provinciaux
RW,,352,Chimay,1968,conseils-provinciaux
PSB,,1490,Chimay,1968,conseils-provinciaux
PCB,,188,Chimay,1968,conseils-provinciaux
PSC,,1420,Chimay,1968,conseils-provinciaux
PLP,,2374,Chimay,1968,conseils-provinciaux
BRIQUET,,1799,Chimay,1968,conseils-provinciaux
RW,,272,Comines-Warneton,1968,conseils-provinciaux
PSB,,2329,Comines-Warneton,1968,conseils-provinciaux
PCB,,170,Comines-Warneton,1968,conseils-provinciaux
PSC,,3703,Comines-Warneton,1968,conseils-provinciaux
PLP,,2556,Comines-Warneton,1968,conseils-provinciaux
PWT,,41,Comines-Warneton,1968,conseils-provinciaux
RW,,861,Dour,1968,conseils-provinciaux
PSB,,6867,Dour,1968,conseils-provinciaux
PCB,,2176,Dour,1968,conseils-provinciaux
PSC,,2950,Dour,1968,conseils-provinciaux
PLP,,4050,Dour,1968,conseils-provinciaux
CVP,,12073,Duffel,1968,conseils-provinciaux
BSP,,6773,Duffel,1968,conseils-provinciaux
PVV,,2312,Duffel,1968,conseils-provinciaux
VU,,5151,Duffel,1968,conseils-provinciaux
CVP,,15513,Ekeren,1968,conseils-provinciaux
BSP,,16072,Ekeren,1968,conseils-provinciaux
PVV,,7389,Ekeren,1968,conseils-provinciaux
VU,,11379,Ekeren,1968,conseils-provinciaux
Communist,,1549,Ekeren,1968,conseils-provinciaux
RW,,555,Enghien,1968,conseils-provinciaux
PSB,,2216,Enghien,1968,conseils-provinciaux
PCB,,271,Enghien,1968,conseils-provinciaux
PSC,,2135,Enghien,1968,conseils-provinciaux
PLP,,2608,Enghien,1968,conseils-provinciaux
PWT,,13,Enghien,1968,conseils-provinciaux
RW,,133,Flobecq,1968,conseils-provinciaux
PSB,,1227,Flobecq,1968,conseils-provinciaux
PCB,,167,Flobecq,1968,conseils-provinciaux
PSC,,1696,Flobecq,1968,conseils-provinciaux
PLP,,1797,Flobecq,1968,conseils-provinciaux
RW,,1588,Fontaine-l'Evêque,1968,conseils-provinciaux
PSB,,14215,Fontaine-l'Evêque,1968,conseils-provinciaux
PCB,,3256,Fontaine-l'Evêque,1968,conseils-provinciaux
PSC,,2820,Fontaine-l'Evêque,1968,conseils-provinciaux
PLP,,5995,Fontaine-l'Evêque,1968,conseils-provinciaux
PWT,,120,Fontaine-l'Evêque,1968,conseils-provinciaux
RW,,191,Frasnes-Lez-Anvaing,1968,conseils-provinciaux
PSB,,2174,Frasnes-Lez-Anvaing,1968,conseils-provinciaux
PCB,,147,Frasnes-Lez-Anvaing,1968,conseils-provinciaux
PSC,,1747,Frasnes-Lez-Anvaing,1968,conseils-provinciaux
