Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,10.0,107275,Anvers,1925,chambre-des-représentants
Liberal/Liberaal,3.0,36947,Anvers,1925,chambre-des-représentants
Social,9.0,94332,Anvers,1925,chambre-des-représentants
Comm,,930,Anvers,1925,chambre-des-représentants
Frontpartij,2.0,21957,Anvers,1925,chambre-des-représentants
Classe moy/Middenklasse,,7159,Anvers,1925,chambre-des-représentants
Neutr.,,436,Anvers,1925,chambre-des-représentants
Cath/Kath,14.0,153982,Brabant,1925,chambre-des-représentants
Liberal/Liberaal,6.0,79394,Brabant,1925,chambre-des-représentants
Social,15.0,154075,Brabant,1925,chambre-des-représentants
Comm,1.0,10332,Brabant,1925,chambre-des-représentants
Frontpartij,1.0,14168,Brabant,1925,chambre-des-représentants
Classe moy/Middenklasse,,2247,Brabant,1925,chambre-des-représentants
Parti National Wallon,,642,Brabant,1925,chambre-des-représentants
Radic. Social.,,1380,Brabant,1925,chambre-des-représentants
Cath/Kath,10.0,94582,Flandre occidentale,1925,chambre-des-représentants
Liberal/Liberaal,2.0,23840,Flandre occidentale,1925,chambre-des-représentants
Social,6.0,59442,Flandre occidentale,1925,chambre-des-représentants
Comm,,544,Flandre occidentale,1925,chambre-des-représentants
Frontpartij,2.0,22586,Flandre occidentale,1925,chambre-des-représentants
Christ. Werklieden/Ouvri,,19642,Flandre occidentale,1925,chambre-des-représentants
Cath/Kath,14.0,145444,Flandre orientale,1925,chambre-des-représentants
Liberal/Liberaal,3.0,34657,Flandre orientale,1925,chambre-des-représentants
Social,10.0,97316,Flandre orientale,1925,chambre-des-représentants
Comm,,1084,Flandre orientale,1925,chambre-des-représentants
Frontpartij,1.0,16755,Flandre orientale,1925,chambre-des-représentants
Christ.democrat.,,4450,Flandre orientale,1925,chambre-des-représentants
Cath/Kath,7.0,88438,Hainaut,1925,chambre-des-représentants
Liberal/Liberaal,5.0,56037,Hainaut,1925,chambre-des-représentants
Social,21.0,212818,Hainaut,1925,chambre-des-représentants
Comm,,8516,Hainaut,1925,chambre-des-représentants
Classe moy/Middenklasse,,593,Hainaut,1925,chambre-des-représentants
Agriculteurs,,1018,Hainaut,1925,chambre-des-représentants
Cath/Kath,16.0,68022,Liège,1925,chambre-des-représentants
Liberal/Liberaal,3.0,37057,Liège,1925,chambre-des-représentants
Social,13.0,135955,Liège,1925,chambre-des-représentants
Comm,1.0,12315,Liège,1925,chambre-des-représentants
Agriculteurs,,7946,Liège,1925,chambre-des-représentants
Légionnaires,,4005,Liège,1925,chambre-des-représentants
Unions agricoles,,2966,Liège,1925,chambre-des-représentants
Indépendants,,281,Liège,1925,chambre-des-représentants
Légion Nationale,,919,Liège,1925,chambre-des-représentants
Cath/Kath,7.0,49467,Limbourg,1925,chambre-des-représentants
Liberal/Liberaal,,11102,Limbourg,1925,chambre-des-représentants
Social,,9986,Limbourg,1925,chambre-des-représentants
Frontpartij,,4941,Limbourg,1925,chambre-des-représentants
Neutr.,,295,Limbourg,1925,chambre-des-représentants
Cath/Kath,4.0,27543,Luxembourg,1925,chambre-des-représentants
Liberal/Liberaal,,10326,Luxembourg,1925,chambre-des-représentants
Social,2.0,14829,Luxembourg,1925,chambre-des-représentants
Radic. Social.,,737,Luxembourg,1925,chambre-des-représentants
Agriculteurs,,7142,Luxembourg,1925,chambre-des-représentants
Cath/Kath,4.0,43613,Namur,1925,chambre-des-représentants
Liberal/Liberaal,1.0,15397,Namur,1925,chambre-des-représentants
Social,4.0,42363,Namur,1925,chambre-des-représentants
Comm,,428,Namur,1925,chambre-des-représentants
