Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,23649,Alost,1925,chambre-des-représentants
Liberal/Liberaal,,5091,Alost,1925,chambre-des-représentants
Social,2.0,18113,Alost,1925,chambre-des-représentants
Frontpartij,1.0,9778,Alost,1925,chambre-des-représentants
Cath/Kath,5.0,56444,Anvers,1925,chambre-des-représentants
Liberal/Liberaal,3.0,29812,Anvers,1925,chambre-des-représentants
Social,6.0,65922,Anvers,1925,chambre-des-représentants
Comm,,930,Anvers,1925,chambre-des-représentants
Frontpartij,1.0,12257,Anvers,1925,chambre-des-représentants
Classe moy/Middenklasse,,4046,Anvers,1925,chambre-des-représentants
Neutr.,,436,Anvers,1925,chambre-des-représentants
Cath/Kath,2.0,15110,Arlon-Marche-Bastogne,1925,chambre-des-représentants
Liberal/Liberaal,,5642,Arlon-Marche-Bastogne,1925,chambre-des-représentants
Social,1.0,8058,Arlon-Marche-Bastogne,1925,chambre-des-représentants
Radic. Social.,,431,Arlon-Marche-Bastogne,1925,chambre-des-représentants
Agriculteurs,,4503,Arlon-Marche-Bastogne,1925,chambre-des-représentants
Cath/Kath,1.0,14971,Audenarde,1925,chambre-des-représentants
Liberal/Liberaal,1.0,5429,Audenarde,1925,chambre-des-représentants
Social,1.0,9204,Audenarde,1925,chambre-des-représentants
Frontpartij,,987,Audenarde,1925,chambre-des-représentants
Cath/Kath,2.0,20980,Bruges,1925,chambre-des-représentants
Liberal/Liberaal,1.0,5930,Bruges,1925,chambre-des-représentants
Social,1.0,12895,Bruges,1925,chambre-des-représentants
Frontpartij,,2282,Bruges,1925,chambre-des-représentants
Cath/Kath,9.0,105036,Bruxelles,1925,chambre-des-représentants
Liberal/Liberaal,5.0,56409,Bruxelles,1925,chambre-des-représentants
Social,10.0,104785,Bruxelles,1925,chambre-des-représentants
Comm,1.0,10332,Bruxelles,1925,chambre-des-représentants
Frontpartij,1.0,9703,Bruxelles,1925,chambre-des-représentants
Classe moy/Middenklasse,,2247,Bruxelles,1925,chambre-des-représentants
Parti National Wallon,,642,Bruxelles,1925,chambre-des-représentants
Radic. Social.,,1380,Bruxelles,1925,chambre-des-représentants
Cath/Kath,2.0,25481,Charleroi,1925,chambre-des-représentants
Liberal/Liberaal,2.0,15412,Charleroi,1925,chambre-des-représentants
Social,7.0,81145,Charleroi,1925,chambre-des-représentants
Comm,,5956,Charleroi,1925,chambre-des-représentants
Classe moy/Middenklasse,,593,Charleroi,1925,chambre-des-représentants
Agriculteurs,,348,Charleroi,1925,chambre-des-représentants
Cath/Kath,1.0,15294,Courtrai,1925,chambre-des-représentants
Liberal/Liberaal,,5067,Courtrai,1925,chambre-des-représentants
Social,2.0,21411,Courtrai,1925,chambre-des-représentants
Comm,,544,Courtrai,1925,chambre-des-représentants
Frontpartij,,1837,Courtrai,1925,chambre-des-représentants
Christ. Werklieden/Ouvri,,15557,Courtrai,1925,chambre-des-représentants
Cath/Kath,2.0,19624,Dinant-Philippeville,1925,chambre-des-représentants
Liberal/Liberaal,1.0,7317,Dinant-Philippeville,1925,chambre-des-représentants
Social,1.0,14821,Dinant-Philippeville,1925,chambre-des-représentants
Cath/Kath,3.0,20412,Furnes-Dixmude-Ostende,1925,chambre-des-représentants
Liberal/Liberaal,1.0,9304,Furnes-Dixmude-Ostende,1925,chambre-des-représentants
Social,1.0,9538,Furnes-Dixmude-Ostende,1925,chambre-des-représentants
Frontpartij,,4751,Furnes-Dixmude-Ostende,1925,chambre-des-représentants
Cath/Kath,5.0,59134,Gand-Eeklo,1925,chambre-des-représentants
Liberal/Liberaal,2.0,17361,Gand-Eeklo,1925,chambre-des-représentants
Social,5.0,45782,Gand-Eeklo,1925,chambre-des-représentants
Comm,,1084,Gand-Eeklo,1925,chambre-des-représentants
Frontpartij,,2894,Gand-Eeklo,1925,chambre-des-représentants
Christ.democrat.,,4450,Gand-Eeklo,1925,chambre-des-représentants
Cath/Kath,3.0,21374,Hasselt,1925,chambre-des-représentants
Liberal/Liberaal,,4226,Hasselt,1925,chambre-des-représentants
Social,,4769,Hasselt,1925,chambre-des-représentants
Frontpartij,,2173,Hasselt,1925,chambre-des-représentants
Cath/Kath,11.0,12342,Huy-Waremme,1925,chambre-des-représentants
Liberal/Liberaal,1.0,9723,Huy-Waremme,1925,chambre-des-représentants
Social,2.0,26250,Huy-Waremme,1925,chambre-des-représentants
Comm,,901,Huy-Waremme,1925,chambre-des-représentants
Agriculteurs,,2145,Huy-Waremme,1925,chambre-des-représentants
Légion Nationale,,189,Huy-Waremme,1925,chambre-des-représentants
Cath/Kath,3.0,31618,Liège,1925,chambre-des-représentants
Liberal/Liberaal,2.0,20491,Liège,1925,chambre-des-représentants
Social,7.0,86760,Liège,1925,chambre-des-représentants
Comm,1.0,9804,Liège,1925,chambre-des-représentants
Légionnaires,,3276,Liège,1925,chambre-des-représentants
Unions agricoles,,2966,Liège,1925,chambre-des-représentants
Indépendants,,281,Liège,1925,chambre-des-représentants
Cath/Kath,4.0,33376,Louvain,1925,chambre-des-représentants
Liberal/Liberaal,1.0,13585,Louvain,1925,chambre-des-représentants
Social,2.0,22804,Louvain,1925,chambre-des-représentants
Frontpartij,,4465,Louvain,1925,chambre-des-représentants
Cath/Kath,2.0,25063,Malines,1925,chambre-des-représentants
Liberal/Liberaal,,5254,Malines,1925,chambre-des-représentants
Social,3.0,19820,Malines,1925,chambre-des-représentants
Frontpartij,,4353,Malines,1925,chambre-des-représentants
Classe moy/Middenklasse,,2754,Malines,1925,chambre-des-représentants
Cath/Kath,1.0,16360,Mons,1925,chambre-des-représentants
Liberal/Liberaal,1.0,8712,Mons,1925,chambre-des-représentants
Social,5.0,51447,Mons,1925,chambre-des-représentants
Comm,,1236,Mons,1925,chambre-des-représentants
Cath/Kath,2.0,23989,Namur,1925,chambre-des-représentants
Liberal/Liberaal,,8080,Namur,1925,chambre-des-représentants
Social,3.0,27542,Namur,1925,chambre-des-représentants
Comm,,428,Namur,1925,chambre-des-représentants
Cath/Kath,2.0,12433,Neufchâteau-Virton,1925,chambre-des-représentants
Liberal/Liberaal,,4684,Neufchâteau-Virton,1925,chambre-des-représentants
Social,1.0,6771,Neufchâteau-Virton,1925,chambre-des-représentants
Radic. Social.,,306,Neufchâteau-Virton,1925,chambre-des-représentants
Agriculteurs,,2639,Neufchâteau-Virton,1925,chambre-des-représentants
Cath/Kath,1.0,15570,Nivelles,1925,chambre-des-représentants
Liberal/Liberaal,,9400,Nivelles,1925,chambre-des-représentants
Social,3.0,26486,Nivelles,1925,chambre-des-représentants
Cath/Kath,3.0,30453,Roulers-Tielt,1925,chambre-des-représentants
Liberal/Liberaal,,924,Roulers-Tielt,1925,chambre-des-représentants
Social,1.0,9275,Roulers-Tielt,1925,chambre-des-représentants
Frontpartij,1.0,5357,Roulers-Tielt,1925,chambre-des-représentants
Cath/Kath,3.0,27634,Saint-Nicolas,1925,chambre-des-représentants
Liberal/Liberaal,,2476,Saint-Nicolas,1925,chambre-des-représentants
