Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,9.0,406934,Anvers,1978,sénat
BSP,4.0,208577,Anvers,1978,sénat
PVV,2.0,132237,Anvers,1978,sénat
VU,2.0,96393,Anvers,1978,sénat
VLAAMS BLOK,,28193,Anvers,1978,sénat
AGALEV,,7047,Anvers,1978,sénat
RAD,,4572,Anvers,1978,sénat
KPB,,22943,Anvers,1978,sénat
AMADA,,16064,Anvers,1978,sénat
PVCM,,1384,Anvers,1978,sénat
CVP,5.0,239381,Brabant,1978,sénat
BSP,2.0,97723,Brabant,1978,sénat
PVV,3.0,120217,Brabant,1978,sénat
VU,,66412,Brabant,1978,sénat
VLAAMS BLOK,,21409,Brabant,1978,sénat
PSC,2.0,111001,Brabant,1978,sénat
PSB,3.0,129553,Brabant,1978,sénat
PL,,47413,Brabant,1978,sénat
PLF,,2640,Brabant,1978,sénat
ECOLO,,4688,Brabant,1978,sénat
FDF-RW,1.0,266713,Brabant,1978,sénat
PRLW,,26380,Brabant,1978,sénat
RAD/UDRT,,20329,Brabant,1978,sénat
UDRT,,5878,Brabant,1978,sénat
KPB/PCB,,23550,Brabant,1978,sénat
KPB,,5304,Brabant,1978,sénat
PCB,,5225,Brabant,1978,sénat
AMADA,,6714,Brabant,1978,sénat
TPO,,398,Brabant,1978,sénat
RAL,,615,Brabant,1978,sénat
ECOLOG,,10817,Brabant,1978,sénat
PFU,,2045,Brabant,1978,sénat
LSDP,,3239,Brabant,1978,sénat
LP,,790,Brabant,1978,sénat
CVP,5.0,277868,Flandre occidentale,1978,sénat
BSP,3.0,140896,Flandre occidentale,1978,sénat
PVV,2.0,99638,Flandre occidentale,1978,sénat
VU,1.0,78608,Flandre occidentale,1978,sénat
VLAAMS BLOK,,8412,Flandre occidentale,1978,sénat
KPB,,10306,Flandre occidentale,1978,sénat
AMADA,,5302,Flandre occidentale,1978,sénat
RAL,,414,Flandre occidentale,1978,sénat
GROEN,,1841,Flandre occidentale,1978,sénat
CVP,6.0,323358,Flandre orientale,1978,sénat
BSP,3.0,159309,Flandre orientale,1978,sénat
PVV,3.0,169292,Flandre orientale,1978,sénat
VU,2.0,97888,Flandre orientale,1978,sénat
VLAAMS BLOK,,17588,Flandre orientale,1978,sénat
RAD,,3081,Flandre orientale,1978,sénat
KPB,,18513,Flandre orientale,1978,sénat
AMADA,,6694,Flandre orientale,1978,sénat
RAL,,1486,Flandre orientale,1978,sénat
PF-ECO,,1505,Flandre orientale,1978,sénat
PSC,4.0,162254,Hainaut,1978,sénat
PSB,7.0,283110,Hainaut,1978,sénat
PRLW,2.0,97544,Hainaut,1978,sénat
RW,1.0,57259,Hainaut,1978,sénat
UDRT,,6258,Hainaut,1978,sénat
PCB,1.0,56701,Hainaut,1978,sénat
TPO,,2526,Hainaut,1978,sénat
LRT,,1229,Hainaut,1978,sénat
UDP,,2221,Hainaut,1978,sénat
PLW,,8182,Hainaut,1978,sénat
PCR,,917,Hainaut,1978,sénat
BSP/PSB,,30969,Liège,1978,sénat
PSC/CSP,,44236,Liège,1978,sénat
PRLW/PRF,,27803,Liège,1978,sénat
PSC,4.0,101039,Liège,1978,sénat
PSB,5.0,170828,Liège,1978,sénat
ECOLO,,7461,Liège,1978,sénat
PRLW,2.0,61444,Liège,1978,sénat
RW,1.0,41950,Liège,1978,sénat
UDRT,,4166,Liège,1978,sénat
PCB,,30752,Liège,1978,sénat
AMA/TPO,,376,Liège,1978,sénat
TPO,,1204,Liège,1978,sénat
PDB,,11148,Liège,1978,sénat
PLW,,2899,Liège,1978,sénat
PPB,,2804,Liège,1978,sénat
CVP,4.0,173236,Limbourg,1978,sénat
BSP,1.0,72271,Limbourg,1978,sénat
PVV,1.0,51151,Limbourg,1978,sénat
VU,1.0,45261,Limbourg,1978,sénat
VLAAMS BLOK,,5207,Limbourg,1978,sénat
KPB,,3229,Limbourg,1978,sénat
AMADA,,4891,Limbourg,1978,sénat
PSC,1.0,49670,Luxembourg,1978,sénat
PSB,1.0,30837,Luxembourg,1978,sénat
ECOLO,,2043,Luxembourg,1978,sénat
PRLW,,27602,Luxembourg,1978,sénat
RW,,6659,Luxembourg,1978,sénat
UDRT,,4231,Luxembourg,1978,sénat
AMA/TPO,,210,Luxembourg,1978,sénat
PSC,1.0,67739,Namur,1978,sénat
PSB,2.0,70847,Namur,1978,sénat
ECOLO,,7097,Namur,1978,sénat
PRLW,1.0,41179,Namur,1978,sénat
RW,,24585,Namur,1978,sénat
UDRT,,3056,Namur,1978,sénat
PCB,,6188,Namur,1978,sénat
